PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
626232152302,Attitude Pet Air Purifier Lavender,Pets,Pet Hygiene,Pet Hygiene,,,6.71,6.99,Each,1.0,p,,Stock,,,No,0.0,A,2022-11-23T12:12:13.317,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1212/626232152302.jpg,pets
4011905033020,"Ball, Soundless, Natural Rubber, Ø 7 Cm",Pets,Pet Accessories,Pet Accessories,Trixie,,4.73,4.78,Each,1.0,p,,Non Stock,,,No,0.0,A,2021-04-21T15:01:07.57,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0301/4011905033020.jpg,pets
4011905371924,"Beany Blanket, Fleece, 100 × 70 Cm, Black",Pets,Pet Accessories,Pet Accessories,Trixie,,6.17,6.23,Each,1.0,p,,Non Stock,,,No,0.0,A,2020-11-18T11:00:11.71,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1100/4011905371924.jpg,pets
4002633512147,Beef -400g,Pets,Pet Food,Dog Tinned and Pouch Food,,,2.5,2.63,Each,1.0,p,,Non Stock,,,No,0.0,A,2021-04-13T14:02:01.153,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0202/4002633512147.jpg,pets
4002633513144,Beef -800g,Pets,Pet Food,Dog Tinned and Pouch Food,,,4.06,4.27,Each,1.0,p,,Non Stock,,,No,0.0,A,2021-04-13T14:02:01.107,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0202/4002633513144.jpg,pets
4002633511614,Beef W. Spaezle & Courgettes - 125g,Pets,Pet Food,Dog Dried Food,,,1.44,1.52,Each,0.13,kg,,Non Stock,,,No,0.0,A,2022-04-27T12:05:23.41,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1205/4002633511614.jpg,pets
4002633557513,Belcando Adult Active - 4kg,Pets,Pet Food,Dog Dried Food,,,19.41,20.43,Each,4.0,kg,,Non Stock,,,No,0.0,A,2021-04-27T13:01:30.73,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0101/4002633557513.jpg,pets
4002633556622,Belcando Adult Gf Beef - 12.5kg,Pets,Pet Food,Dog Dried Food,,,65.75,69.21,Each,12.5,kg,,Non Stock,,,No,0.0,A,2022-05-13T11:06:19.873,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1106/4002633556622.jpg,pets
4002633556608,Belcando Adult Gf Beef - 1kg,Pets,Pet Food,Dog Dried Food,,,7.44,7.83,Each,1.0,kg,,Non Stock,,,No,0.0,A,2022-01-11T16:08:49.963,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0408/4002633556608.jpg,pets
4002633556615,Belcando Adult Gf Beef - 4kg,Pets,Pet Food,Dog Dried Food,,,25.78,27.14,Each,4.0,kg,,Non Stock,,,No,0.0,A,2022-01-11T16:08:49.98,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0408/4002633556615.jpg,pets
4002633556325,Belcando Adult Gf Ocean - 12.5kg,Pets,Pet Food,Dog Dried Food,,,67.53,71.08,Each,12.5,kg,,Non Stock,,,No,0.0,A,2022-05-13T11:06:19.86,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1106/4002633556325.jpg,pets
4002633556301,Belcando Adult Gf Ocean - 1kg,Pets,Pet Food,Dog Dried Food,,,7.44,7.83,Each,1.0,kg,,Non Stock,,,No,0.0,A,2021-04-27T13:01:30.713,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0101/4002633556301.jpg,pets
4002633556318,Belcando Adult Gf Ocean - 4kg,Pets,Pet Food,Dog Dried Food,,,26.28,27.66,Each,4.0,kg,,Non Stock,,,No,0.0,A,2021-04-13T14:02:01.263,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0202/4002633556318.jpg,pets
4002633556219,Belcando Adult Gf Poultry - 4kg,Pets,Pet Food,Dog Dried Food,,,23.77,25.02,Each,4.0,kg,,Non Stock,,,No,0.0,A,2021-04-13T14:02:01.263,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0202/4002633556219.jpg,pets
4002633558008,Belcando Finest Croc - 1kg,Pets,Pet Food,Dog Dried Food,,,6.03,6.35,Each,1.0,kg,,Non Stock,,,No,0.0,A,2021-04-27T13:01:30.7,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0101/4002633558008.jpg,pets
4002633558015,Belcando Finest Croc - 4kg,Pets,Pet Food,Dog Dried Food,,,21.99,23.15,Each,4.0,kg,,Non Stock,,,No,0.0,A,2021-04-13T14:02:01.263,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0202/4002633558015.jpg,pets
4002633556523,Belcando Finest Gf Salmon - 12.5kg,Pets,Pet Food,Dog Dried Food,,,68.75,72.37,Each,12.5,kg,,Non Stock,,,No,0.0,A,2022-05-13T11:06:19.873,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,pets
4002633556509,Belcando Finest Gf Salmon - 1kg,Pets,Pet Food,Dog Dried Food,,,7.44,7.83,Each,1.0,kg,,Non Stock,,,No,0.0,A,2021-04-27T13:01:30.713,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0101/4002633556509.jpg,pets
4002633556516,Belcando Finest Gf Salmon - 4kg,Pets,Pet Food,Dog Dried Food,,,27.01,28.43,Each,4.0,kg,,Non Stock,,,No,0.0,A,2021-04-13T14:02:01.25,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0202/4002633556516.jpg,pets
4002633557117,Belcando Junior Lamb & Rice - 4kg,Pets,Pet Food,Dog Dried Food,,,21.69,22.83,Each,4.0,kg,,Non Stock,,,No,0.0,A,2021-04-13T14:02:01.297,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0202/4002633557117.jpg,pets
4002633557001,Belcando Puppy  Gravy - 1kg,Pets,Pet Food,Dog Dried Food,,,6.03,6.35,Each,1.0,kg,,Non Stock,,,No,0.0,A,2021-04-27T13:01:30.73,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0101/4002633557001.jpg,pets
6938939300196,Bird Toy,Pets,Pet Items,Other Pet Food,,,1.9543,1.9942,Each,0.0,,,Non Stock,,,No,0.0,A,2018-09-20T13:56:56.39,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0156/6938939300196.jpg,pets
6938939300202,Bird Toy,Pets,Pet Items,Other Pet Food,,,2.4516,2.5016,Each,0.0,,,Non Stock,,,No,0.0,A,2018-09-20T13:56:56.377,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0156/6938939300202.jpg,pets
