PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
8006540927632,Dash Liquid Regular 58 Washes 2.9l,Household,Laundry Products,Laundry Detergent ,Dash,,17.01,17.99,Each,2.9,l,,Stock,,,No,0.0,A,2023-06-26T14:52:49.253,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0252/8006540927632.jpg,household
8006540927601,Dash Regular 1.25l,Household,Laundry Products,Laundry Detergent ,Dash,,6.64,8.3,Each,1.25,l,,Stock,,,No,0.0,A,2023-06-28T11:22:53.393,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1122/8006540927601.jpg,household
8006540920626,Dash Regular 108 Scoops 5.4kg,Household,Laundry Products,Laundry Detergent ,Dash,,25.95,30.77,Each,5.4,kg,,Stock,,,No,0.0,A,2023-08-17T10:43:17.003,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1043/8006540920626.jpg,household
8006540920916,Dash Regular 23 Washes 1.15kg,Household,Laundry Products,Laundry Detergent ,Dash,,8.88,9.87,Each,1.15,kg,,Stock,,,No,0.0,A,2023-06-28T11:22:53.38,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8006540920886,Dash Regular 51 Washes 2.55kg,Household,Laundry Products,Laundry Detergent ,Dash,,16.3,18.12,Each,2.55,kg,,Stock,,,No,0.0,A,2023-06-28T11:22:53.38,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931241958,De Fonseca Firenze Ladies House Slippers Open Back,Household,Footwear,Shoes,,,18.9,18.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-01-12T12:11:10.583,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931137183,De Fonseca Kids Acqua Shoes,Household,Footwear,Shoes,,,12.9,12.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2021-05-26T17:14:18.887,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931287734,De Fonseca Ladies Wedge Flip Flops,Household,Footwear,Shoes,,,12.9,12.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-05-04T09:52:12.263,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931124084,De Fonseca Men Acqua Shoes,Household,Footwear,Shoes,,,15.9,15.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2021-05-26T17:14:18.9,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931292318,De Fonseca Men Flip Flops,Household,Footwear,Shoes,,,9.9,9.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-05-04T09:52:12.37,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
