PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
4037719657290,Cavendish & Harvey Fruit Candies Decorative Jar 300g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,3.36,3.5,Each,0.3,kg,,Stock,,,No,0.0,A,2021-01-15T11:00:53.63,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1100/4037719657290.jpg,confectionery
4037719066009,Cavendish & Harvey Mixed Fruit Candies Decorative Jar 966g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,7.53,7.85,Each,0.97,kg,,Stock,,,No,0.0,A,2021-01-15T11:00:53.677,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1100/4037719066009.jpg,confectionery
4037719065002,Cavendish & Harvey Mixed Fruit Drops Sugar Free 175g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,2.72,2.85,Each,0.18,kg,,Stock,,,No,0.0,A,2018-09-18T13:29:58.413,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0129/4037719065002.jpg,confectionery
4037719068171,Cavendish & Harvey Multi Vitamin Drops 175g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,2.35,2.45,Each,0.18,kg,,Stock,,,No,0.0,A,2018-09-18T13:29:58.383,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0129/4037719068171.jpg,confectionery
4037719068157,Cavendish & Harvey Raspberry And Peach Drops 200g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,2.35,2.45,Each,0.2,kg,,Stock,,,No,0.0,A,2021-04-08T13:00:05.42,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0100/4037719068157.jpg,confectionery
4013197767034,Cavendish & Harvey Sour Lemon Drops 200g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,2.35,2.45,Each,0.2,kg,,Stock,,,No,0.0,A,2018-09-18T13:36:32.847,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0136/4013197767034.jpg,confectionery
4037719066986,Cavendish & Harvey Tropical Fruit Drops 200g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,2.35,2.45,Each,0.2,kg,,Stock,,,No,0.0,A,2018-09-18T13:36:32.893,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0136/4037719066986.jpg,confectionery
4037719065040,Cavendish & Harvey Tropical Fruit Sugar Free 175g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,2.72,2.85,Each,0.18,kg,,Stock,,,No,0.0,A,2021-04-01T14:14:39.917,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0214/4037719065040.jpg,confectionery
4037719065859,Cavendish & Harvey Tropical Selection Candies - Decorative Jar 300g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,3.36,3.5,Each,0.3,kg,,Stock,,,No,0.0,A,2021-01-15T11:00:53.6,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1100/4037719065859.jpg,confectionery
4037719065057,Cavendish & Harvey Wild Berry Sugar Free 175g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,2.72,2.85,Each,0.18,kg,,Stock,,,No,0.0,A,2021-04-01T14:14:39.883,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0214/4037719065057.jpg,confectionery
4037719064036,Cavendish & Harvey Wine Gums 180g,Confectionery,Chocolates and Sweets,Sweets,Cavendish & Harvey,,1.9,1.98,Each,0.18,kg,,Stock,,,No,0.0,A,2019-05-04T13:32:34.777,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0132/4037719064036.jpg,confectionery
5000159468411,Celebration Chocolate Casket 810g,Confectionery,Chocolates and Sweets,Chocolates,Celerbrations,,10.95,13.0,Each,0.81,kg,,Stock,,,No,0.0,A,2023-08-23T08:21:57.27,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0821/5000159468411.jpg,confectionery
14200004409,Charms Fluffy Stuff Candy Floss 28gr,Confectionery,Chocolates and Sweets,Sweets,,,1.95,2.25,Each,0.03,kg,,Stock,,,No,0.0,A,2022-02-12T11:00:17.937,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1100/14200004409.jpg,confectionery
014200003259,Charms Fluffy Stuff Cotton Candy 71g,Confectionery,Chocolates and Sweets,Sweets,,,2.95,3.25,Each,0.07,kg,,Stock,,,No,0.0,A,2020-04-24T08:31:56.21,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0831/014200003259.jpg,confectionery
14200243402,Charms Fluffy Stuff Rainbow Sherbet Candy Floss 60gr,Confectionery,Chocolates and Sweets,Sweets,,,2.39,3.0,Each,0.06,kg,,Stock,,,No,0.0,A,2023-02-22T15:53:06.79,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0353/14200243402.jpg,confectionery
5000328698823,Cheese & Onion 32.5g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,,,0.95,0.95,Each,0.0,,,Stock,,United Kingdom,No,0.0,A,2018-09-18T13:29:33.82,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0129/5000328698823.jpg,confectionery
5900259099099,Cheetos Crunchos Chilli 95g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,,,1.95,2.5,Each,0.1,kg,,Stock,,,No,0.0,A,2023-09-01T14:37:19.51,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0237/5900259099099.jpg,confectionery
8024978000192,Chef Tellini Penne Arrabbiata 165g,Confectionery,Pasta Rice and Couscous,White Pasta,Chef Tellini,,1.98,2.25,Each,0.17,kg,,Stock,,,No,0.0,A,2018-09-20T13:52:23.757,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0152/8024978000192.jpg,confectionery
2100869,Cherries,Confectionery,Chocolates and Sweets,Sweets,Greens Products,,10.5,10.5,Each,1.0,kg,,Stock,,,No,0.0,A,2020-10-07T15:16:19.08,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0316/2100869.jpg,confectionery
2440614,Cherry Baked White Chocolate Cheesecake,Confectionery,Chocolates and Sweets,Sweets,Greens Products,,2.95,2.95,Each,1.0,p,,Stock,,,No,0.0,A,2021-01-07T17:02:42.027,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,confectionery
